date,code,usdprice
2007-07-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.22
2007-08-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.23
2007-09-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.24
2007-10-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.25
2007-11-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.25
2007-12-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.23
2007-12-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.23
2008-01-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.2
2008-02-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.18
2008-03-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.13
2008-04-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.12
2008-05-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.11
2008-06-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.099
2008-07-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.13
2008-08-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.15
2008-08-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.15
2008-09-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.13
2008-10-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.1
2008-11-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.1
2008-11-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.1
2008-12-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.1
2009-01-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.1
2009-02-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.1
2009-03-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.13
2009-04-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.17
2009-05-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.21
2009-06-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.22
2009-07-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.24
2009-08-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.26
2009-08-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.26
2009-09-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.26
2009-10-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.29
2009-11-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.32
2009-12-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.29
2009-12-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.29
2009-12-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.29
2010-01-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.21
2010-02-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.15
2010-03-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.1
2010-04-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.14
2010-05-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.13
2010-06-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.16
2010-07-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.16
2010-08-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.16
2010-09-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.17
2010-09-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.17
2010-10-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.2
2010-11-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.24
2010-12-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.28
2011-01-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.18
2011-01-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.18
2011-02-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.15
2011-03-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.17
2011-03-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.17
2011-03-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.17
2011-04-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.18
2011-05-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.17
2011-06-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.17
2011-07-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.2
2011-08-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.22
2011-09-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.2
2011-10-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.19
2011-11-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.18
2011-12-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.19
2012-01-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.16
2012-02-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.16
2012-02-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.16
2012-02-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.16
2012-03-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.17
2012-04-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.19
2012-05-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.22
2012-06-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.23
2012-06-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.23
2012-07-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.26
2012-08-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.27
2012-09-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.28
2012-10-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.27
2012-11-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.29
2012-12-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.31
2013-01-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.24
2013-02-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.24
2013-03-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.19
2013-04-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.16
2013-05-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.17
2013-06-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.18
2013-07-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.21
2013-08-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.18
2013-09-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.18
2013-10-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.2
2013-11-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.32
2013-12-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.33
2014-01-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.26
2014-02-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.18
2014-03-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.2
2014-04-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.24
2014-05-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.29
2014-06-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.29
2014-06-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.29
2014-07-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.32
2014-08-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.35
2014-09-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.39
2014-10-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.4
2014-11-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.42
2014-12-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.29
2015-01-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.2
2015-02-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.19
2015-03-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.13
2015-04-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.14
2015-05-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.14
2015-05-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.14
2015-06-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.18
2015-07-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.18
2015-07-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.18
2015-08-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.18
2015-09-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.17
2015-10-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.17
2015-11-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.19
2015-12-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.17
2016-01-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.15
2016-02-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.13
2016-03-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.18
2016-03-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.18
2016-04-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.19
2016-05-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.24
2016-06-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.28
2016-07-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.3
2016-08-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.31
2016-09-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.29
2016-10-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.27
2016-11-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.26
2016-12-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.23
2017-01-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.17
2017-02-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.15
2017-03-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.14
2017-04-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.16
2017-05-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.16
2017-06-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.18
2017-07-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.19
2017-08-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.19
2017-09-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.19
2017-10-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.19
2017-11-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.19
2017-12-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.2
2018-01-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.23
2018-02-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.17
2018-03-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.21
2018-04-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.25
2018-04-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.25
2018-05-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.28
2018-06-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.29
2018-07-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.32
2018-08-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.31
2018-09-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.31
2018-10-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.3
2018-10-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.3
2018-11-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.29
2018-12-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.27
2018-12-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.27
2019-01-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.21
2019-02-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.18
2019-03-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.18
2019-04-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.21
2019-05-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.25
2019-06-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.26
2019-07-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.26
2019-08-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.24
2019-09-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.23
2019-10-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.28
2019-11-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.27
2019-11-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.27
2019-12-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.3
2019-12-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.3
2019-12-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.3
2020-01-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.35
2020-02-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.27
2020-03-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.29
2020-04-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.27
2020-04-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.27
2020-05-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.27
2020-06-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.31
2020-06-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.31
2020-07-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.38
2020-08-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.41
2020-09-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.48
2020-09-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.48
2020-10-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.52
2020-11-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.52
2020-12-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.44
2020-12-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.44
2020-12-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.44
2021-01-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.21
2021-01-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.21
2021-02-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.21
2021-03-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.21
2021-04-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.2
2021-05-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.24
2021-05-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.24
2021-06-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.3
2021-06-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.3
2021-07-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.3
2021-08-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.3
2021-08-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.3
2021-09-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.3
2021-09-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.3
2021-10-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.3
2021-10-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.3
2021-11-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.35
2021-12-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.34
2022-01-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.27
2022-01-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.27
2022-02-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.27
2022-03-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.26
2022-04-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.24
2022-05-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.25
2022-06-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.29
2022-07-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.3
2022-07-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.3
2022-08-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.3
2022-09-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.28
2022-09-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.28
2022-10-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.26
2022-10-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.26
2022-11-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.34
2022-12-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.37
2023-01-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.3
2023-02-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.2
2023-03-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.16
2023-04-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.2
2023-05-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.23
2023-06-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.24
2023-07-15,Bihar-Patna-Patna-Potatoes-KG-Retail-INR,0.26
